price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqft_above,sqft_basement,state
109459,1,3.0,942,14545,1.5,0,2,5,7,1904,0.0,95642,45.55042368457795,-114.98036202756983,942,0,PA
136539,5,1.0,1039,6003,1.0,0,0,3,11,1954,0.0,89858,27.819089747113217,-114.44598739964212,1039,0,NC
287958,4,1.5,2672,4289,2.0,1,3,2,6,2000,0.0,64800,41.54954586524716,-86.27223838204868,2672,0,ID
247996,1,4.5,3202,10144,2.5,0,0,3,5,1919,0.0,73140,34.81224788140164,-92.62546788701414,3202,0,VT
246896,5,4.5,1249,2832,1.5,0,1,3,10,1923,0.0,94954,29.947507846723937,-117.04113096587973,1249,0,ID
55293,4,1.0,1955,-525,2.0,0,3,3,12,1935,2014.0,12387,34.66608684993861,-117.57622195501547,1756,198,ME
243755,3,4.5,1925,15418,2.0,0,0,2,13,1933,0.0,66160,26.823046887158004,-119.87829723795089,1925,0,FL
346237,4,4.0,1835,5078,2.0,0,3,5,12,2021,0.0,69241,41.689771566143335,-81.605261199708,1835,0,GA
200482,2,1.5,2040,3331,1.0,0,2,1,12,2008,2016.0,83567,31.065824049962874,-83.42272114193051,2040,0,KY
855522,2,3.5,2756,5941,3.0,0,0,5,12,2011,0.0,11799,32.47373548107707,-120.66943352128922,2756,0,WY
117096,3,1.5,1326,5716,2.0,0,1,2,2,1953,0.0,45548,27.905951157795105,-92.06460569097254,1326,0,SC
50000,1,4.0,474,9289,2.5,0,3,1,5,1933,0.0,43895,45.751818733357396,-119.17345915116668,474,0,RI
93561,5,3.5,3690,4532,1.5,0,4,1,9,1982,0.0,90171,36.84266270278573,-72.48649107529033,2511,1178,SD
303687,4,2.5,3089,12490,2.5,0,3,1,9,1916,1936.0,50379,38.73152506687361,-72.29430710673245,2633,456,GA
101033,2,3.0,896,13231,1.0,1,4,4,2,1904,0.0,55414,38.66638439427651,-84.2007195806516,731,165,ID
470465,1,4.0,2135,3625,1.0,0,1,2,7,1988,0.0,83071,34.851834748992204,-71.20723147795135,2135,0,IA
188046,3,3.5,3010,6909,2.5,0,2,4,10,1917,1959.0,78344,29.620717970515347,-77.74717726641964,3010,0,NM
216206,2,1.5,2749,7384,3.0,0,4,1,4,1954,2000.0,88591,42.883185963961594,-76.77330117215818,1534,1214,IA
221685,3,2.5,2462,9174,1.0,0,2,4,13,1952,1959.0,14297,28.049350368584186,-91.52665251751381,1572,889,NV
279770,4,2.0,1829,15413,1.0,0,3,4,13,1949,2022.0,96479,27.492970966691452,-106.55462570167798,1829,0,AR
354073,5,2.0,3727,15701,2.5,0,1,2,3,1971,0.0,15008,42.04348090231608,-111.58545043836398,2210,1517,OK
356439,2,4.0,2220,22494,1.0,0,4,3,11,1990,1996.0,96813,30.01208849084761,-105.34959874378103,2220,0,AL
400539,2,4.0,1485,-1346,3.0,1,3,4,1,1978,0.0,26820,32.362546032467975,-88.17576048492347,1485,0,UT
343744,4,2.5,2871,5378,3.0,0,0,4,3,1944,0.0,81548,36.40545920804176,-114.15857745755326,2871,0,ND
56237,1,3.0,2096,19070,3.0,0,3,1,11,1912,0.0,32253,35.78443160150911,-109.25750651167267,2096,0,WA
180131,5,2.0,2349,996,1.5,0,2,1,9,1915,0.0,39202,42.00589900155998,-97.32053082065852,2349,0,KY
305271,2,3.0,2203,18956,3.0,0,1,1,9,1985,0.0,39236,39.96236304264066,-110.7161443840969,1320,882,RI
165515,5,3.5,2496,10736,3.0,0,1,5,7,1983,0.0,77156,40.46550789476478,-90.44731082618449,2496,0,PA
78648,2,4.5,1021,10920,1.5,0,3,4,3,1912,0.0,70263,42.137303935730976,-71.3789663779892,1021,0,UT
50000,5,3.0,548,3601,2.0,0,0,1,13,1919,0.0,84855,32.022705458163166,-81.35890615492178,548,0,NC
635177,3,2.0,3434,7744,1.0,0,2,2,3,1965,0.0,26575,32.735999483211366,-86.01368299351196,3434,0,MA
50000,2,4.5,2249,18736,3.0,0,3,5,4,1998,0.0,22204,35.511945949493295,-90.78487586892462,1938,311,MT
172151,5,1.5,2770,9761,1.0,0,3,3,7,1946,2002.0,21952,32.379092152804624,-96.1869691723473,2770,0,VA
50000,1,1.5,240,7777,2.5,0,1,4,7,2018,0.0,93323,48.63850885530072,-113.3658600008244,240,0,OK
749497,3,4.5,3066,12028,1.0,0,2,4,12,1918,0.0,61142,44.53724623411431,-73.00150404066866,1550,1515,CA
98146,3,2.5,1478,9038,1.5,0,0,2,12,1944,0.0,43872,28.95171251814471,-109.83344788526833,1478,0,NC
50000,1,1.5,1193,11725,1.0,0,1,3,2,1936,0.0,39376,25.13425974116487,-118.79539397804484,1193,0,AL
629048,5,1.5,1936,5751,1.0,0,3,3,12,2021,0.0,76084,26.026798437934428,-81.24913478396437,1936,0,CO
50000,4,3.5,1022,9614,1.0,0,1,5,5,1953,0.0,21640,30.857522825030205,-113.98991454312352,1022,0,OR
50000,1,3.0,1998,6794,2.0,1,1,4,7,1905,0.0,36437,27.742990860084557,-102.80192802615296,1998,0,AK
239531,5,2.0,1863,980,2.0,0,4,1,7,1913,0.0,97681,37.80011475742173,-122.38775908741415,1863,0,CA
107651,1,4.0,3060,12409,2.5,0,1,2,6,1903,0.0,17903,45.5918853454566,-116.18712727519446,1809,1250,MT
110932,1,2.0,3513,3831,1.5,0,1,2,10,1985,2014.0,93704,42.68200530191746,-114.12739304668501,3513,0,SD
556479,2,4.0,3481,9176,1.0,0,2,2,10,2014,0.0,36863,30.17461751397257,-120.89862271823986,3481,0,WA
50000,5,1.0,-264,14630,1.0,0,1,2,12,1954,0.0,53381,34.58318214461886,-86.57055347249783,-132,-131,IL
83258,4,3.5,1064,2510,1.0,0,0,1,8,2002,2017.0,38548,37.189461028750664,-76.29055563922232,1064,0,ID
50000,2,2.5,-274,13023,1.0,0,3,1,3,1999,0.0,59956,44.444940388080056,-102.72102183714136,-274,0,CA
81221,1,2.0,806,8500,2.0,0,2,5,1,1933,0.0,84526,45.13891847454796,-74.14914082706255,806,0,AK
118772,1,4.0,1350,5167,2.5,0,1,4,3,1926,0.0,21467,46.83323948578662,-111.83924525007279,1350,0,AR
124944,1,4.5,2410,20114,3.0,0,0,1,11,1906,0.0,67954,37.22188601206901,-105.45274585700935,2410,0,NE
247146,5,2.5,1480,9997,1.5,0,3,5,2,1902,0.0,33901,41.662593914460714,-115.4079913972234,778,701,WY
72326,5,4.5,1507,7159,1.0,0,2,3,2,1946,0.0,65983,27.683208909614493,-88.62812586111707,986,521,GA
50000,2,2.0,2181,6098,2.5,0,0,4,2,1996,0.0,33301,38.56693503889557,-100.06743332039251,2181,0,IL
50000,4,2.5,290,14405,3.0,0,1,1,5,1901,0.0,95180,30.968603427307244,-89.04284923001177,290,0,UT
123168,2,2.0,1161,6939,2.5,0,4,3,13,2005,0.0,79903,35.36120524063867,-80.58453039253153,1161,0,AK
153765,3,1.0,1496,13782,2.0,0,4,5,1,1979,2021.0,26204,40.21721219936126,-92.89492808612194,1496,0,MT
83800,1,4.5,1797,9987,3.0,0,2,1,10,1924,1935.0,29755,31.167662508490746,-88.22506977059808,1797,0,IA
192622,1,3.5,2076,15580,2.5,0,0,1,4,1959,1980.0,69817,26.252441387122268,-70.69073207952303,1774,301,VA
106024,1,3.0,3500,4787,2.0,1,3,3,10,1978,1993.0,12093,25.24561255381018,-106.95333435229594,3500,0,GA
296676,2,4.5,2908,5484,2.5,0,0,1,5,1923,0.0,79537,25.531828853068518,-103.52765549786467,2908,0,MI
69967,2,2.5,1230,8594,2.5,0,4,2,2,1914,0.0,32940,25.200393700330473,-83.09090838256779,1230,0,SC
271809,1,3.0,1738,9009,3.0,0,2,1,5,1994,2012.0,83346,27.64852135738901,-89.15558552784296,1311,427,MO
193633,2,3.5,1670,8227,2.0,1,1,4,10,1913,0.0,54040,30.747729149683117,-113.82362444123626,1670,0,IA
206498,5,4.0,1485,23157,1.0,0,0,3,4,1953,1988.0,47322,30.30931634037518,-102.55960332940205,1003,481,IL
428609,5,3.0,2272,20316,1.5,0,4,4,8,1977,0.0,94437,48.68311826031752,-97.33323325189124,1380,891,DE
50000,2,2.5,140,11495,3.0,0,3,5,1,1905,0.0,97725,32.34414652501464,-100.09477923580181,140,0,MA
666136,1,4.0,2880,12084,2.0,0,2,4,12,1977,2013.0,19236,28.05809880062558,-113.83833592564368,2880,0,MA
514580,2,2.0,3693,8817,2.5,0,1,2,5,1980,0.0,82597,38.09350106002619,-71.30748476829706,3693,0,MI
103770,2,3.5,1730,4750,2.0,0,0,2,11,1917,0.0,94124,45.5909789295402,-80.54783058344339,1730,0,VA
176973,2,3.5,1710,9089,1.5,0,3,4,12,1919,1931.0,13902,41.273449042904204,-96.56271756985242,1710,0,NC
296162,3,2.5,2157,13855,1.5,0,1,5,10,2014,0.0,44364,32.10597013925081,-85.23652138651032,1432,724,VT
467496,5,1.0,3019,16528,1.0,0,4,1,1,1961,0.0,30096,38.47878783499492,-72.85488768827526,3019,0,NE
140779,4,3.0,1675,14978,1.0,0,4,2,10,1980,1992.0,22020,42.15654338080982,-116.23807388539043,1064,611,SC
641082,4,1.5,2933,2451,1.5,0,3,4,10,1979,2009.0,68473,42.47450781682582,-109.72873610970227,2298,635,WY
187065,3,3.0,2488,8553,3.0,0,4,4,4,1939,0.0,54153,40.99692292714453,-93.06602890637123,2488,0,MI
57540,2,1.5,4361,2655,3.0,0,2,4,8,1938,2020.0,51277,45.89945019461483,-78.45640883291556,4361,0,NJ
95541,3,1.5,1671,15844,2.5,0,3,1,1,1951,0.0,97221,45.8825310002585,-121.93347095983295,1671,0,FL
50000,3,1.0,23,7938,1.0,1,4,3,11,1931,0.0,48502,38.89447742576808,-67.91096543880745,19,4,VT
107908,1,2.5,567,9764,2.5,0,0,5,2,2007,0.0,25675,35.3165528586691,-98.07032363570336,567,0,OH
142290,5,1.0,2011,12400,1.0,0,4,3,1,1972,2003.0,34365,40.397687093562396,-103.52382498456178,2011,0,LA
140911,4,1.0,3027,23830,1.5,0,2,5,11,1926,0.0,97812,44.637088032891114,-107.31470704313301,1936,1091,TN
50000,2,1.5,1347,11341,3.0,0,1,5,7,2009,0.0,88229,25.135650516188434,-114.06166766390032,1347,0,CA
145408,4,3.0,1769,8808,3.0,0,1,4,2,1951,0.0,99049,48.80792821635643,-78.88028719098841,1585,183,NE
50000,4,1.5,2684,3794,1.5,0,4,2,1,1996,2015.0,62148,29.38945053590078,-69.5413926094725,1876,808,CO
50000,5,3.0,1034,17293,2.5,0,1,4,12,1962,0.0,99157,36.28597565583943,-100.4222489738123,620,413,NY
184555,4,1.0,1388,9091,2.5,0,4,1,6,1973,0.0,99247,45.9287136362288,-69.71202039905299,1388,0,DE
134776,4,1.0,832,18285,2.0,0,2,5,6,1962,0.0,78078,30.400969577060785,-77.04353592020306,832,0,RI
331214,3,2.5,3178,15528,1.0,0,1,2,10,1916,0.0,92598,36.44308537360919,-96.58008573384986,2224,953,MA
251626,5,3.0,3541,7685,2.5,0,0,5,2,2012,0.0,80902,28.1819723243483,-85.58050778981044,3541,0,LA
50000,1,1.5,420,3038,1.5,0,4,5,1,1948,0.0,36465,34.481831809316624,-99.20590178728361,420,0,IN
257846,2,3.0,1857,11362,2.5,0,1,4,10,1999,0.0,42286,29.25125091503206,-92.15276573188451,1857,0,IA
120116,4,3.0,3407,6925,3.0,0,2,2,3,1980,1988.0,64795,33.727065970507766,-120.69135878994528,1728,1678,TN
626184,2,4.5,2398,10196,1.0,0,2,2,10,1981,0.0,50178,33.96314120302533,-84.31298190786961,2398,0,MT
247539,1,2.5,1510,15245,2.0,0,0,5,5,2015,0.0,89183,48.83609895035998,-120.98899526440421,1326,184,UT
50000,2,2.5,453,1732,1.0,0,2,2,6,1922,0.0,59986,48.87551270329053,-77.42615802557998,364,89,NY
237395,1,2.5,3152,11323,3.0,0,2,2,3,1997,0.0,53201,27.754870687854698,-76.97802502074822,3152,0,RI
423004,3,4.5,2360,13797,3.0,0,1,4,9,1971,2006.0,53315,42.423250703880335,-110.48659460929576,1334,1025,NV
50000,4,4.0,527,14040,3.0,0,4,3,11,1912,0.0,85396,26.241891512058427,-105.55122148095938,352,174,RI
109583,1,2.0,3189,3182,3.0,0,3,1,5,1922,0.0,65178,25.724608368092525,-96.56530842217728,3189,0,TX
50000,2,4.5,399,12096,1.5,0,2,3,13,1956,0.0,20745,27.528013461879144,-89.99021430484856,399,0,NY
68610,4,4.0,1779,16017,2.0,0,2,2,2,1961,0.0,82354,48.17165576819042,-107.62084128070619,1779,0,IL
158485,3,4.0,1735,11716,3.0,0,3,5,10,1953,1977.0,89637,47.58072514947274,-90.22827493598027,1735,0,IA
428669,4,2.0,3618,9421,3.0,0,2,1,6,1919,0.0,15028,29.654267686736333,-107.02613682592997,3618,0,LA
165827,1,2.5,1738,15698,2.5,0,1,1,12,1985,1996.0,58566,28.88013605328908,-120.83702889894954,1738,0,RI
144551,3,2.0,1735,6528,2.0,0,1,5,8,2010,2010.0,53722,30.77284207638273,-123.8559296595812,1735,0,CO
129718,2,4.0,636,2350,1.0,0,3,1,11,1951,2003.0,96623,37.37312785780341,-118.23438969864957,508,127,HI
